Composition du train,Type de matériel,Ligne,Tournée,Code de dégradation,Période d'exploitation,Type de Jour,Année civile,Année civile/mois,Année civile/semaine,Année civile/Trim.,Jour calendaire,Jour de la semaine,Mois calendrier,Km voiture
037-000-000,10,Ligne orange,41,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,3175.47
037-000-000,10,Ligne orange,42,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,18.333
037-000-000,10,Ligne orange,42,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,451.107
037-000-000,10,Ligne orange,43,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,133.173
037-000-000,10,Ligne orange,43,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,5547.492
037-000-000,10,Ligne orange,46,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-11,Vendredi,1,38.772
037-000-000,10,Ligne orange,46,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-14,Lundi,1,39.699
037-000-000,10,Ligne orange,46,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,39.438
037-000-000,10,Ligne orange,46,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,43.758
037-000-000,10,Ligne orange,46,PA,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-11,Vendredi,1,1544.967
037-000-000,10,Ligne orange,46,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-14,Lundi,1,1544.913
037-000-000,10,Ligne orange,46,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,1544.913
037-000-000,10,Ligne orange,46,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,1544.913
037-000-000,10,Ligne orange,47,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-07,Lundi,1,253.332
037-000-000,10,Ligne orange,47,CMC,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,13.68
037-000-000,10,Ligne orange,47,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,24.336
037-000-000,10,Ligne orange,47,PA,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-07,Lundi,1,223.587
037-000-000,10,Ligne orange,47,PA,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,9.297
037-000-000,10,Ligne orange,47,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,751.734
037-000-000,10,Ligne orange,48,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-08,Mardi,1,26.19
037-000-000,10,Ligne orange,48,CMC,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,18.99
037-000-000,10,Ligne orange,48,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,20.925
037-000-000,10,Ligne orange,48,PA,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-08,Mardi,1,751.86
037-000-000,10,Ligne orange,48,PA,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,437.751
037-000-000,10,Ligne orange,48,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,751.86
037-000-000,10,Ligne orange,49,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-09,Mercredi,1,107.172
037-000-000,10,Ligne orange,49,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,24.543
037-000-000,10,Ligne orange,49,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,9.333
037-000-000,10,Ligne orange,49,PA,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-09,Mercredi,1,3699.441
037-000-000,10,Ligne orange,49,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,1724.265
037-000-000,10,Ligne orange,50,CMC,18N,Semaine,2019,2019-01,201901,2019-1,2019-01-04,Vendredi,1,43.2
037-000-000,10,Ligne orange,50,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,17.82
037-000-000,10,Ligne orange,50,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,26.334
037-000-000,10,Ligne orange,50,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,0.396
037-000-000,10,Ligne orange,50,PA,18N,Semaine,2019,2019-01,201901,2019-1,2019-01-04,Vendredi,1,1544.913
037-000-000,10,Ligne orange,50,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,480.924
037-000-000,10,Ligne orange,50,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,1056.852
037-000-000,10,Ligne orange,52,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,14.526
037-000-000,10,Ligne orange,52,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,17.361
037-000-000,10,Ligne orange,52,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,58.581
037-000-000,10,Ligne orange,52,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,535.167
037-000-000,10,Ligne orange,52,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,528.273
037-000-000,10,Ligne orange,52,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,3597.084
037-000-000,10,Ligne orange,53,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,60.741
037-000-000,10,Ligne orange,53,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,528.273
037-000-000,10,Ligne orange,65,CMC,18N,Samedi,2019,2019-01,201901,2019-1,2019-01-05,Samedi,1,138.564
037-000-000,10,Ligne orange,65,PA,18N,Samedi,2019,2019-01,201901,2019-1,2019-01-05,Samedi,1,210.213
037-000-000,10,Ligne orange,66,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,103.185
037-000-000,10,Ligne orange,67,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,76.797
037-000-000,10,Ligne orange,67,CMC,19J,Dimanche,2019,2019-01,201902,2019-1,2019-01-13,Dimanche,1,72.477
037-000-000,10,Ligne orange,67,CMC,19J,Dimanche,2019,2019-02,201906,2019-1,2019-02-10,Dimanche,2,181.242
037-000-000,10,Ligne orange,67,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,72.153
037-000-000,10,Ligne orange,68,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,5.283
037-000-000,10,Ligne orange,68,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,80.568
037-000-000,10,Ligne orange,68,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,43.416
037-000-000,10,Ligne orange,69,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,35.451
037-000-000,10,Ligne orange,69,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,48.213
037-000-000,10,Ligne orange,70,CMC,19J,Samedi,2019,2019-01,201902,2019-1,2019-01-12,Samedi,1,78.516
037-000-000,10,Ligne orange,70,CMC,19J,Samedi,2019,2019-02,201908,2019-1,2019-02-23,Samedi,2,9
037-000-000,10,Ligne orange,70,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,50.004
037-000-000,10,Ligne orange,70,PA,19J,Samedi,2019,2019-02,201908,2019-1,2019-02-23,Samedi,2,66.591
037-000-000,10,Ligne orange,71,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,76.257
037-000-000,10,Ligne orange,72,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,107.739
037-000-000,10,Ligne orange,73,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,56.646
037-000-000,10,Ligne orange,90,CMC,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,166.302
037-000-000,10,Ligne orange,91,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,72.675
037-000-000,10,Ligne orange,93,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,169.488
037-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,0.111
037-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,1.296
037-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,1.89
037-000-000,73,Ligne verte,0,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,0.114
037-016-000,73,Ligne orange,66,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,0.117
037-016-000,73,Ligne orange,69,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,31.392
037-016-000,73,Ligne orange,91,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,31.215
037-016-000,73,Ligne bleue,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,1.245
037-016-000,73,Ligne bleue,0,CMC,19J,Samedi,2019,2019-02,201908,2019-1,2019-02-23,Samedi,2,0.405
037-016-000,73,Ligne bleue,0,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,0.891
037-016-000,73,Ligne bleue,1,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-21,Jeudi,2,152.358
037-016-000,73,Ligne bleue,1,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,30.405
037-016-000,73,Ligne bleue,1,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-21,Jeudi,2,1489.641
037-016-000,73,Ligne bleue,1,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,408.261
037-016-000,73,Ligne bleue,2,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,126.495
037-016-000,73,Ligne bleue,2,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,110.619
037-016-000,73,Ligne bleue,2,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,1487.517
037-016-000,73,Ligne bleue,2,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,1283.106
037-016-000,73,Ligne bleue,3,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,135.651
037-016-000,73,Ligne bleue,3,PA,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,1603.758
037-016-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,57.897
037-016-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,57.315
037-016-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,57.897
037-016-000,73,Ligne bleue,4,CMC,19J,Samedi,2019,2019-02,201908,2019-1,2019-02-23,Samedi,2,113.229
037-016-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,670.434
037-016-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,670.434
037-016-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,670.434
037-016-000,73,Ligne bleue,4,PA,19J,Samedi,2019,2019-02,201908,2019-1,2019-02-23,Samedi,2,1341.429
037-016-000,73,Ligne bleue,6,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,140.604
037-016-000,73,Ligne bleue,6,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,142.593
037-016-000,73,Ligne bleue,6,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,1661.925
037-016-000,73,Ligne bleue,6,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,1646.322
037-016-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,27.117
037-016-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,28.326
037-016-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,28.326
037-016-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,28.926
037-016-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,321.057
037-016-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,321.057
037-016-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,321.057
037-016-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,321.057
037-016-000,73,Ligne bleue,9,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,61.986
037-016-000,73,Ligne bleue,9,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,381.504
037-016-000,73,Ligne bleue,10,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,93.633
037-016-000,73,Ligne bleue,10,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,1108.137
037-016-000,73,Ligne bleue,11,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,73.149
037-016-000,73,Ligne bleue,11,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,874.845
037-016-000,73,Ligne bleue,12,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,43.806
037-016-000,73,Ligne bleue,12,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,495.465
037-016-000,73,Ligne bleue,13,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,28.275
037-016-000,73,Ligne bleue,13,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,320.496
037-016-000,73,Ligne bleue,66,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,17.931
037-016-000,73,Ligne bleue,66,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,32.001
037-016-000,73,Ligne bleue,69,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,17.586
037-016-000,73,Ligne bleue,70,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,46.989
037-016-000,73,Ligne bleue,70,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,12.513
037-016-000,73,Ligne bleue,91,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,19.353
037-016-000,73,Ligne bleue,92,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,5.244
037-092-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,4.125
037-092-021,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,1.944
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-15,Mardi,1,0.684
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,1.674
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-21,Lundi,1,0.891
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,0.909
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-24,Jeudi,1,0.684
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,0.909
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,0.909
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-31,Jeudi,1,10.359
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,0.684
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,0.909
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,4.185
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,0.99
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,0.684
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,0.684
038-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,0.909
038-000-000,10,Ligne verte,0,CMC,19J,Samedi,2019,2019-01,201904,2019-1,2019-01-26,Samedi,1,4.95
038-000-000,10,Ligne verte,0,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,0.639
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-01,201902,2019-1,2019-01-13,Dimanche,1,0.99
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,0.99
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-01,201904,2019-1,2019-01-27,Dimanche,1,0.891
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,3.573
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,0.99
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,5.184
038-000-000,10,Ligne verte,0,CMC,19J,Dimanche,2019,2019-03,201912,2019-1,2019-03-24,Dimanche,3,0.909
038-000-000,10,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,0.684
038-000-000,10,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,0.261
038-000-000,10,Ligne verte,0,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,0.612
038-000-000,10,Ligne verte,0,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,0.639
038-000-000,10,Ligne verte,0,PA,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,0.801
038-000-000,10,Ligne verte,1,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,72.945
038-000-000,10,Ligne verte,1,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,159.084
038-000-000,10,Ligne verte,1,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,30.213
038-000-000,10,Ligne verte,1,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,420.3
038-000-000,10,Ligne verte,1,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,537.39
038-000-000,10,Ligne verte,1,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,1999.062
038-000-000,10,Ligne verte,1,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,376.416
038-000-000,10,Ligne verte,1,PA,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,5096.25
038-000-000,10,Ligne verte,2,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,45.27
038-000-000,10,Ligne verte,2,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,564.75
038-000-000,10,Ligne verte,3,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,30.42
038-000-000,10,Ligne verte,3,CMC,19J,Dimanche,2019,2019-01,201902,2019-1,2019-01-13,Dimanche,1,330.912
038-000-000,10,Ligne verte,3,CMC,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,238.194
038-000-000,10,Ligne verte,3,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,268.362
038-000-000,10,Ligne verte,3,PA,19J,Dimanche,2019,2019-01,201902,2019-1,2019-01-13,Dimanche,1,2728.674
038-000-000,10,Ligne verte,3,PA,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,2822.994
038-000-000,10,Ligne verte,4,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,98.46
038-000-000,10,Ligne verte,4,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,100.512
038-000-000,10,Ligne verte,4,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,98.46
038-000-000,10,Ligne verte,4,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,158.292
038-000-000,10,Ligne verte,4,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-07,Jeudi,3,97.947
038-000-000,10,Ligne verte,4,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,288.243
038-000-000,10,Ligne verte,4,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,1129.248
038-000-000,10,Ligne verte,4,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,1129.248
038-000-000,10,Ligne verte,4,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,1129.248
038-000-000,10,Ligne verte,4,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,1075.032
038-000-000,10,Ligne verte,4,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-07,Jeudi,3,1129.248
038-000-000,10,Ligne verte,4,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,3387.744
038-000-000,10,Ligne verte,5,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,202.239
038-000-000,10,Ligne verte,5,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,204.552
038-000-000,10,Ligne verte,5,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,204.552
038-000-000,10,Ligne verte,5,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,17.658
038-000-000,10,Ligne verte,5,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,516.555
038-000-000,10,Ligne verte,5,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,301.482
038-000-000,10,Ligne verte,5,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,4.806
038-000-000,10,Ligne verte,5,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,2446.578
038-000-000,10,Ligne verte,5,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,2446.578
038-000-000,10,Ligne verte,5,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,188.082
038-000-000,10,Ligne verte,5,PA,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,3764.547
038-000-000,10,Ligne verte,5,PA,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,3575.826
038-000-000,10,Ligne verte,6,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,14.688
038-000-000,10,Ligne verte,6,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,62.631
038-000-000,10,Ligne verte,6,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-05,Mardi,2,54.648
038-000-000,10,Ligne verte,6,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,72.252
038-000-000,10,Ligne verte,6,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,130.383
038-000-000,10,Ligne verte,6,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,97.875
038-000-000,10,Ligne verte,6,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,188.082
038-000-000,10,Ligne verte,6,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,775.899
038-000-000,10,Ligne verte,6,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-05,Mardi,2,358.344
038-000-000,10,Ligne verte,6,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,752.832
038-000-000,10,Ligne verte,6,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,1505.664
038-000-000,10,Ligne verte,6,PA,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,1129.248
038-000-000,10,Ligne verte,7,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,24.543
038-000-000,10,Ligne verte,7,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,55.692
038-000-000,10,Ligne verte,7,CMC,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,277.344
038-000-000,10,Ligne verte,7,CMC,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,483.552
038-000-000,10,Ligne verte,7,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,188.334
038-000-000,10,Ligne verte,7,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,564.75
038-000-000,10,Ligne verte,7,PA,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,3387.744
038-000-000,10,Ligne verte,7,PA,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,3387.969
038-000-000,10,Ligne verte,8,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,52.029
038-000-000,10,Ligne verte,8,CMC,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,22.932
